Round,Description,Total,Success,Error,Avg(ms),Max(ms),Min(ms),TotalTime(s),Throughput(tps),SuccessRate,ErrorRate
2,9231,29,25,4,4,10,1,0.13,0.966662,0.862069,0.137931
2,9232,15,13,2,6,10,3,0.098,0.499998,0.866667,0.133333
2,9233,10,9,1,5,10,1,0.057,0.333332,0.9,0.1
2,9234,8,7,1,5,10,3,0.047,0.266665,0.875,0.125
2,9235,6,5,1,6,9,2,0.038,0.199999,0.833333,0.166667
2,9236,29,26,3,4,10,1,0.134,0.966662,0.896552,0.103448
2,9237,15,15,0,7,10,5,0.113,0.499998,1,0
2,9238,10,9,1,5,10,1,0.056,0.333332,0.9,0.1
2,9239,8,7,1,5,10,2,0.043,0.266665,0.875,0.125
2,9240,6,5,1,3,7,1,0.021,0.199999,0.833333,0.166667
2,9241,29,27,2,4,10,1,0.144,0.966662,0.931034,0.0689655
2,9242,15,15,0,4,10,1,0.072,0.499998,1,0
2,9243,10,8,2,5,10,1,0.058,0.333332,0.8,0.2
2,9244,8,6,2,5,10,1,0.047,0.266665,0.75,0.25
2,9245,6,6,0,6,10,1,0.04,0.199999,1,0
2,9246,28,25,3,5,10,1,0.165,0.933329,0.892857,0.107143
2,9247,15,15,0,5,10,1,0.088,0.499998,1,0
2,9248,10,8,2,6,10,3,0.062,0.333332,0.8,0.2
2,9249,8,8,0,7,10,5,0.06,0.266665,1,0
2,9250,6,6,0,4,9,2,0.028,0.199999,1,0
2,9251,29,27,2,5,10,1,0.15,0.966662,0.931034,0.0689655
2,9252,15,12,3,5,10,1,0.089,0.499998,0.8,0.2
2,9253,10,10,0,6,10,2,0.069,0.333332,1,0
2,9254,8,6,2,5,9,2,0.04,0.266665,0.75,0.25
2,9255,6,6,0,6,9,2,0.037,0.199999,1,0
2,9256,29,29,0,5,10,1,0.152,0.966662,1,0
2,9257,15,11,4,5,10,1,0.088,0.499998,0.733333,0.266667
2,9258,10,9,1,5,10,1,0.054,0.333332,0.9,0.1
2,9259,8,7,1,5,9,1,0.042,0.266665,0.875,0.125
2,9260,6,5,1,4,8,3,0.029,0.199999,0.833333,0.166667
2,9261,29,27,2,4,9,1,0.137,0.966662,0.931034,0.0689655
2,9262,15,12,3,5,10,1,0.089,0.499998,0.8,0.2
2,9263,10,10,0,4,10,1,0.047,0.333332,1,0
2,9264,8,8,0,6,9,4,0.05,0.266665,1,0
2,9265,6,6,0,5,8,3,0.035,0.199999,1,0
2,9266,28,25,3,5,10,1,0.159,0.933329,0.892857,0.107143
2,9267,15,13,2,5,10,1,0.077,0.499998,0.866667,0.133333
2,9268,10,9,1,4,7,1,0.044,0.333332,0.9,0.1
2,9269,8,8,0,4,7,1,0.035,0.266665,1,0
2,9270,6,6,0,5,9,1,0.035,0.199999,1,0
2,9271,29,25,4,5,10,2,0.166,0.966662,0.862069,0.137931
2,9272,15,14,1,6,10,2,0.1,0.499998,0.933333,0.0666667
2,9273,10,10,0,5,10,2,0.057,0.333332,1,0
2,9274,8,8,0,6,9,3,0.053,0.266665,1,0
2,9275,6,4,2,6,10,4,0.04,0.199999,0.666667,0.333333
2,9276,28,21,7,4,10,1,0.136,0.933329,0.75,0.25
2,9277,15,15,0,4,9,1,0.065,0.499998,1,0
2,9278,10,10,0,2,8,1,0.028,0.333332,1,0
2,9279,8,7,1,5,10,1,0.04,0.266665,0.875,0.125
2,9280,6,5,1,6,9,3,0.039,0.199999,0.833333,0.166667
2,9281,29,28,1,5,10,1,0.161,0.966662,0.965517,0.0344828
2,9282,15,13,2,5,10,1,0.081,0.499998,0.866667,0.133333
2,9283,10,9,1,6,10,1,0.061,0.333332,0.9,0.1
2,9284,8,6,2,3,7,1,0.031,0.266665,0.75,0.25
2,9285,6,6,0,4,9,1,0.028,0.199999,1,0
2,9286,29,28,1,7,10,2,0.213,0.966662,0.965517,0.0344828
2,9287,15,14,1,6,10,2,0.094,0.499998,0.933333,0.0666667
2,9288,10,10,0,5,10,1,0.054,0.333332,1,0
2,9289,8,7,1,5,10,1,0.04,0.266665,0.875,0.125
2,9290,6,6,0,5,10,3,0.034,0.199999,1,0
2,9291,29,28,1,5,10,1,0.152,0.966662,0.965517,0.0344828
2,9292,15,15,0,5,10,1,0.089,0.499998,1,0
2,9293,10,6,4,6,10,1,0.061,0.333332,0.6,0.4
2,9294,8,8,0,3,5,1,0.025,0.266665,1,0
2,9295,6,6,0,6,9,4,0.04,0.199999,1,0
2,9296,29,28,1,5,10,1,0.148,0.966662,0.965517,0.0344828
2,9297,15,14,1,4,10,1,0.074,0.499998,0.933333,0.0666667
2,9298,10,9,1,7,10,4,0.073,0.333332,0.9,0.1
2,9299,8,8,0,6,10,4,0.055,0.266665,1,0
2,9300,6,6,0,5,10,2,0.035,0.199999,1,0
2,9301,29,27,2,5,10,1,0.159,0.966662,0.931034,0.0689655
2,9302,15,11,4,4,10,1,0.062,0.499998,0.733333,0.266667
2,9303,10,9,1,5,9,2,0.053,0.333332,0.9,0.1
2,9304,8,8,0,4,7,1,0.037,0.266665,1,0
2,9305,6,6,0,6,10,2,0.039,0.199999,1,0
2,9306,29,26,3,6,10,1,0.174,0.966662,0.896552,0.103448
2,9307,15,14,1,5,9,1,0.076,0.499998,0.933333,0.0666667
2,9308,10,9,1,5,10,2,0.056,0.333332,0.9,0.1
2,9309,8,7,1,3,9,1,0.031,0.266665,0.875,0.125
2,9310,6,5,1,5,9,2,0.034,0.199999,0.833333,0.166667
2,9311,28,26,2,5,10,1,0.166,0.933329,0.928571,0.0714286
2,9312,15,13,2,5,9,1,0.08,0.499998,0.866667,0.133333
2,9313,10,8,2,6,10,3,0.067,0.333332,0.8,0.2
2,9314,8,8,0,6,9,2,0.051,0.266665,1,0
2,9315,6,6,0,5,8,2,0.03,0.199999,1,0
2,9316,29,24,5,5,10,2,0.172,0.966662,0.827586,0.172414
2,9317,15,15,0,6,10,1,0.102,0.499998,1,0
2,9318,10,10,0,5,9,1,0.051,0.333332,1,0
2,9319,8,8,0,7,10,6,0.06,0.266665,1,0
2,9320,6,5,1,4,10,1,0.028,0.199999,0.833333,0.166667
2,9321,29,27,2,5,9,1,0.158,0.966662,0.931034,0.0689655
2,9322,15,13,2,5,10,1,0.086,0.499998,0.866667,0.133333
2,9323,10,8,2,6,10,2,0.064,0.333332,0.8,0.2
2,9324,8,7,1,4,10,2,0.038,0.266665,0.875,0.125
2,9325,6,6,0,7,10,3,0.043,0.199999,1,0
2,9326,29,26,3,4,10,1,0.133,0.966662,0.896552,0.103448
2,9327,15,13,2,5,10,1,0.085,0.499998,0.866667,0.133333
2,9328,10,9,1,4,9,1,0.049,0.333332,0.9,0.1
2,9329,8,7,1,5,8,2,0.04,0.266665,0.875,0.125
2,9330,6,6,0,6,10,1,0.04,0.199999,1,0
2,9331,29,27,2,5,10,1,0.151,0.966662,0.931034,0.0689655
2,9332,15,12,3,5,9,1,0.075,0.499998,0.8,0.2
2,9333,10,7,3,5,9,3,0.059,0.333332,0.7,0.3
2,9334,8,6,2,6,10,1,0.051,0.266665,0.75,0.25
2,9335,6,4,2,6,9,2,0.038,0.199999,0.666667,0.333333
2,9336,29,24,5,6,10,1,0.183,0.966662,0.827586,0.172414
2,9337,15,11,4,6,10,1,0.096,0.499998,0.733333,0.266667
2,9338,10,10,0,5,10,1,0.055,0.333332,1,0
2,9339,8,8,0,6,9,3,0.048,0.266665,1,0
2,9340,6,6,0,5,8,3,0.033,0.199999,1,0
2,9341,29,27,2,5,10,1,0.169,0.966662,0.931034,0.0689655
2,9342,15,15,0,5,10,1,0.084,0.499998,1,0
2,9343,10,9,1,6,9,2,0.066,0.333332,0.9,0.1
2,9344,8,5,3,5,10,1,0.042,0.266665,0.625,0.375
2,9345,6,6,0,5,10,2,0.034,0.199999,1,0
2,9346,29,25,4,5,10,1,0.147,0.966662,0.862069,0.137931
2,9347,15,13,2,5,10,1,0.076,0.499998,0.866667,0.133333
2,9348,10,8,2,4,9,1,0.046,0.333332,0.8,0.2
2,9349,8,7,1,5,10,2,0.044,0.266665,0.875,0.125
2,9350,6,5,1,5,8,1,0.031,0.199999,0.833333,0.166667
2,9351,29,28,1,5,10,1,0.15,0.966662,0.965517,0.0344828
2,9352,15,13,2,5,9,1,0.088,0.499998,0.866667,0.133333
2,9353,10,9,1,4,9,1,0.047,0.333332,0.9,0.1
2,9354,8,8,0,6,10,1,0.049,0.266665,1,0
2,9355,6,6,0,5,10,1,0.033,0.199999,1,0
2,9356,29,25,4,4,10,1,0.132,0.966662,0.862069,0.137931
2,9357,15,15,0,6,10,3,0.1,0.499998,1,0
2,9358,10,10,0,5,10,1,0.055,0.333332,1,0
2,9359,8,7,1,7,10,2,0.056,0.266665,0.875,0.125
2,9360,6,3,3,3,6,1,0.021,0.199999,0.5,0.5
2,9361,29,27,2,5,10,1,0.151,0.966662,0.931034,0.0689655
2,9362,15,13,2,5,10,1,0.082,0.499998,0.866667,0.133333
2,9363,10,7,3,7,10,2,0.071,0.333332,0.7,0.3
2,9364,8,7,1,6,10,3,0.049,0.266665,0.875,0.125
2,9365,6,6,0,5,9,2,0.035,0.199999,1,0
2,9366,29,26,3,5,9,1,0.145,0.966662,0.896552,0.103448
2,9367,15,15,0,5,10,2,0.089,0.499998,1,0
2,9368,10,8,2,6,10,2,0.065,0.333332,0.8,0.2
2,9369,8,7,1,5,8,1,0.04,0.266665,0.875,0.125
2,9370,6,4,2,7,9,5,0.045,0.199999,0.666667,0.333333
2,9371,28,27,1,5,10,1,0.151,0.933329,0.964286,0.0357143
2,9372,15,14,1,4,9,1,0.065,0.499998,0.933333,0.0666667
2,9373,10,8,2,6,10,2,0.066,0.333332,0.8,0.2
2,9374,8,8,0,4,10,1,0.035,0.266665,1,0
2,9375,6,4,2,7,10,3,0.043,0.199999,0.666667,0.333333
2,9376,29,27,2,5,9,1,0.146,0.966662,0.931034,0.0689655
2,9377,15,13,2,5,10,1,0.086,0.499998,0.866667,0.133333
2,9378,10,7,3,5,7,3,0.051,0.333332,0.7,0.3
2,9379,8,8,0,6,10,1,0.048,0.266665,1,0
2,9380,6,5,1,6,9,1,0.038,0.199999,0.833333,0.166667
2,9381,28,26,2,5,10,1,0.149,0.933329,0.928571,0.0714286
2,9382,15,15,0,4,10,1,0.063,0.499998,1,0
2,9383,10,9,1,4,8,1,0.045,0.333332,0.9,0.1
2,9384,8,7,1,7,10,3,0.057,0.266665,0.875,0.125
2,9385,6,5,1,4,9,1,0.027,0.199999,0.833333,0.166667
2,9386,29,25,4,5,10,1,0.16,0.966662,0.862069,0.137931
2,9387,15,15,0,6,10,2,0.091,0.499998,1,0
2,9388,10,10,0,5,8,1,0.059,0.333332,1,0
2,9389,8,8,0,5,9,1,0.042,0.266665,1,0
2,9390,6,6,0,7,10,5,0.045,0.199999,1,0
2,9391,29,24,5,5,10,2,0.154,0.966662,0.827586,0.172414
2,9392,15,14,1,4,10,1,0.069,0.499998,0.933333,0.0666667
2,9393,10,10,0,4,10,1,0.047,0.333332,1,0
2,9394,8,8,0,4,8,1,0.035,0.266665,1,0
2,9395,6,5,1,5,9,1,0.03,0.199999,0.833333,0.166667
2,9396,28,27,1,4,10,1,0.136,0.933329,0.964286,0.0357143
2,9397,15,14,1,4,9,1,0.074,0.499998,0.933333,0.0666667
2,9398,10,8,2,6,9,1,0.061,0.333332,0.8,0.2
2,9399,8,5,3,4,9,1,0.035,0.266665,0.625,0.375
2,9400,6,6,0,5,10,1,0.035,0.199999,1,0
2,9401,29,25,4,5,10,1,0.171,0.966662,0.862069,0.137931
2,9402,15,13,2,4,8,1,0.067,0.499998,0.866667,0.133333
2,9403,10,10,0,5,10,1,0.05,0.333332,1,0
2,9404,8,8,0,5,10,1,0.044,0.266665,1,0
2,9405,6,6,0,5,10,1,0.034,0.199999,1,0
2,9406,29,24,5,6,10,1,0.182,0.966662,0.827586,0.172414
2,9407,15,14,1,6,10,1,0.091,0.499998,0.933333,0.0666667
2,9408,10,9,1,7,10,4,0.073,0.333332,0.9,0.1
2,9409,8,6,2,5,9,2,0.042,0.266665,0.75,0.25
2,9410,6,5,1,7,10,6,0.047,0.199999,0.833333,0.166667
2,9411,29,28,1,5,10,1,0.148,0.966662,0.965517,0.0344828
2,9412,15,15,0,4,8,1,0.066,0.499998,1,0
2,9413,10,9,1,4,9,1,0.049,0.333332,0.9,0.1
2,9414,8,6,2,5,8,1,0.04,0.266665,0.75,0.25
2,9415,6,6,0,6,10,1,0.041,0.199999,1,0
2,9416,28,23,5,5,9,1,0.143,0.933329,0.821429,0.178571
2,9417,15,12,3,5,10,2,0.083,0.499998,0.8,0.2
2,9418,10,8,2,6,10,3,0.068,0.333332,0.8,0.2
2,9419,8,7,1,6,10,3,0.05,0.266665,0.875,0.125
2,9420,6,5,1,5,10,1,0.03,0.199999,0.833333,0.166667
2,9421,29,28,1,5,10,1,0.146,0.966662,0.965517,0.0344828
2,9422,15,13,2,6,10,1,0.099,0.499998,0.866667,0.133333
2,9423,10,9,1,5,9,2,0.059,0.333332,0.9,0.1
2,9424,8,7,1,4,9,1,0.036,0.266665,0.875,0.125
2,9425,6,5,1,5,9,3,0.034,0.199999,0.833333,0.166667
2,9426,29,25,4,4,10,1,0.142,0.966662,0.862069,0.137931
2,9427,15,15,0,4,9,1,0.069,0.499998,1,0
2,9428,10,6,4,6,9,3,0.061,0.333332,0.6,0.4
2,9429,8,8,0,8,10,1,0.067,0.266665,1,0
2,9430,6,6,0,6,10,1,0.04,0.199999,1,0
2,9431,29,27,2,5,10,1,0.169,0.966662,0.931034,0.0689655
2,9432,15,12,3,3,9,1,0.058,0.499998,0.8,0.2
2,9433,10,7,3,6,10,2,0.067,0.333332,0.7,0.3
2,9434,8,8,0,6,10,2,0.053,0.266665,1,0
2,9435,6,6,0,6,9,2,0.038,0.199999,1,0
2,9436,29,24,5,6,10,1,0.186,0.966662,0.827586,0.172414
2,9437,15,14,1,5,10,1,0.082,0.499998,0.933333,0.0666667
2,9438,10,10,0,5,10,1,0.056,0.333332,1,0
2,9439,8,7,1,4,10,1,0.038,0.266665,0.875,0.125
2,9440,6,6,0,4,10,2,0.028,0.199999,1,0
2,9441,29,27,2,5,10,1,0.15,0.966662,0.931034,0.0689655
2,9442,15,15,0,6,9,2,0.091,0.499998,1,0
2,9443,10,9,1,6,10,1,0.065,0.333332,0.9,0.1
2,9444,8,7,1,6,10,3,0.052,0.266665,0.875,0.125
2,9445,6,6,0,6,10,4,0.039,0.199999,1,0
2,9446,28,27,1,5,10,2,0.156,0.933329,0.964286,0.0357143
2,9447,15,15,0,5,10,1,0.083,0.499998,1,0
2,9448,10,10,0,4,8,3,0.048,0.333332,1,0
2,9449,8,8,0,6,9,3,0.054,0.266665,1,0
2,9450,6,5,1,6,10,3,0.037,0.199999,0.833333,0.166667
2,9451,29,27,2,5,10,1,0.158,0.966662,0.931034,0.0689655
2,9452,15,14,1,5,10,1,0.078,0.499998,0.933333,0.0666667
2,9453,10,10,0,5,9,2,0.057,0.333332,1,0
2,9454,8,7,1,5,10,2,0.047,0.266665,0.875,0.125
2,9455,6,6,0,7,10,3,0.043,0.199999,1,0
2,9456,28,26,2,4,10,1,0.128,0.933329,0.928571,0.0714286
2,9457,15,13,2,5,10,1,0.084,0.499998,0.866667,0.133333
2,9458,10,10,0,5,9,1,0.057,0.333332,1,0
2,9459,8,7,1,5,10,1,0.044,0.266665,0.875,0.125
2,9460,6,1,5,4,10,1,0.029,0.199999,0.166667,0.833333
2,9461,28,27,1,4,10,1,0.128,0.933329,0.964286,0.0357143
2,9462,15,14,1,5,10,1,0.083,0.499998,0.933333,0.0666667
2,9463,10,10,0,4,10,1,0.048,0.333332,1,0
2,9464,8,8,0,6,10,3,0.053,0.266665,1,0
2,9465,6,6,0,5,9,3,0.035,0.199999,1,0
2,9466,29,26,3,5,10,1,0.155,0.966662,0.896552,0.103448
2,9467,15,14,1,5,10,1,0.084,0.499998,0.933333,0.0666667
2,9468,10,9,1,4,10,1,0.048,0.333332,0.9,0.1
2,9469,8,6,2,5,10,1,0.043,0.266665,0.75,0.25
2,9470,6,6,0,5,10,1,0.033,0.199999,1,0
2,9471,28,26,2,4,10,1,0.136,0.933329,0.928571,0.0714286
2,9472,15,15,0,4,9,1,0.069,0.499998,1,0
2,9473,10,8,2,4,9,1,0.045,0.333332,0.8,0.2
2,9474,8,8,0,5,8,3,0.044,0.266665,1,0
2,9475,6,5,1,6,10,5,0.041,0.199999,0.833333,0.166667
2,9476,29,25,4,4,10,1,0.139,0.966662,0.862069,0.137931
2,9477,15,13,2,5,10,1,0.084,0.499998,0.866667,0.133333
2,9478,10,8,2,5,9,2,0.055,0.333332,0.8,0.2
2,9479,8,5,3,5,10,1,0.046,0.266665,0.625,0.375
2,9480,6,6,0,5,7,3,0.031,0.199999,1,0
2,9481,29,26,3,5,10,2,0.156,0.966662,0.896552,0.103448
2,9482,15,13,2,6,10,2,0.094,0.499998,0.866667,0.133333
2,9483,10,9,1,4,10,1,0.049,0.333332,0.9,0.1
2,9484,8,7,1,5,9,2,0.043,0.266665,0.875,0.125
2,9485,6,6,0,4,6,2,0.026,0.199999,1,0
2,9486,28,26,2,5,10,1,0.152,0.933329,0.928571,0.0714286
2,9487,15,15,0,5,9,1,0.087,0.499998,1,0
2,9488,10,10,0,5,10,1,0.053,0.333332,1,0
2,9489,8,8,0,5,10,3,0.047,0.266665,1,0
2,9490,6,6,0,5,9,1,0.03,0.199999,1,0
2,9491,29,25,4,6,10,1,0.192,0.966662,0.862069,0.137931
2,9492,15,13,2,6,10,1,0.091,0.499998,0.866667,0.133333
2,9493,10,9,1,5,8,2,0.05,0.333332,0.9,0.1
2,9494,8,8,0,6,10,1,0.049,0.266665,1,0
2,9495,6,6,0,3,7,1,0.023,0.199999,1,0
2,9496,29,23,6,5,10,1,0.154,0.966662,0.793103,0.206897
2,9497,15,14,1,6,10,2,0.094,0.499998,0.933333,0.0666667
2,9498,10,9,1,5,10,1,0.05,0.333332,0.9,0.1
2,9499,8,6,2,5,8,2,0.041,0.266665,0.75,0.25
2,9500,6,6,0,6,10,3,0.037,0.199999,1,0
2,9501,29,28,1,5,10,1,0.166,0.966662,0.965517,0.0344828
2,9502,15,13,2,5,10,2,0.075,0.499998,0.866667,0.133333
2,9503,10,9,1,4,10,1,0.046,0.333332,0.9,0.1
2,9504,8,7,1,5,9,3,0.042,0.266665,0.875,0.125
2,9505,6,6,0,4,6,3,0.028,0.199999,1,0
2,9506,29,28,1,5,10,2,0.171,0.966662,0.965517,0.0344828
2,9507,15,14,1,6,9,2,0.093,0.499998,0.933333,0.0666667
2,9508,10,9,1,3,7,1,0.038,0.333332,0.9,0.1
2,9509,8,5,3,6,10,1,0.053,0.266665,0.625,0.375
2,9510,6,6,0,5,9,2,0.031,0.199999,1,0
2,9511,29,26,3,5,9,1,0.145,0.966662,0.896552,0.103448
2,9512,15,14,1,6,10,2,0.103,0.499998,0.933333,0.0666667
2,9513,10,10,0,4,7,2,0.049,0.333332,1,0
2,9514,8,7,1,5,10,1,0.042,0.266665,0.875,0.125
2,9515,6,5,1,6,10,4,0.041,0.199999,0.833333,0.166667
2,9516,29,24,5,5,10,1,0.16,0.966662,0.827586,0.172414
2,9517,15,14,1,4,10,1,0.074,0.499998,0.933333,0.0666667
2,9518,10,8,2,5,10,2,0.051,0.333332,0.8,0.2
2,9519,8,8,0,5,10,1,0.045,0.266665,1,0
2,9520,6,6,0,5,9,1,0.032,0.199999,1,0
2,9521,29,24,5,5,10,1,0.16,0.966662,0.827586,0.172414
2,9522,15,14,1,4,8,1,0.07,0.499998,0.933333,0.0666667
2,9523,10,10,0,6,10,1,0.062,0.333332,1,0
2,9524,8,8,0,5,10,2,0.042,0.266665,1,0
2,9525,6,5,1,5,9,1,0.033,0.199999,0.833333,0.166667
2,9526,29,25,4,4,9,1,0.141,0.966662,0.862069,0.137931
2,9527,15,13,2,4,10,1,0.074,0.499998,0.866667,0.133333
2,9528,10,9,1,5,9,2,0.051,0.333332,0.9,0.1
2,9529,8,7,1,6,9,4,0.05,0.266665,0.875,0.125
2,9530,6,6,0,4,9,2,0.028,0.199999,1,0
2,9531,28,24,4,5,10,1,0.162,0.933329,0.857143,0.142857
2,9532,15,14,1,5,10,1,0.081,0.499998,0.933333,0.0666667
2,9533,10,9,1,5,10,2,0.057,0.333332,0.9,0.1
2,9534,8,7,1,5,10,1,0.046,0.266665,0.875,0.125
2,9535,6,5,1,5,9,2,0.03,0.199999,0.833333,0.166667
2,9536,29,27,2,6,10,1,0.176,0.966662,0.931034,0.0689655
2,9537,15,15,0,5,10,3,0.086,0.499998,1,0
2,9538,10,8,2,6,10,1,0.065,0.333332,0.8,0.2
2,9539,8,6,2,6,10,2,0.048,0.266665,0.75,0.25
2,9540,6,6,0,5,7,2,0.032,0.199999,1,0
2,9541,29,28,1,5,10,1,0.159,0.966662,0.965517,0.0344828
2,9542,15,15,0,4,10,1,0.071,0.499998,1,0
2,9543,10,10,0,7,10,2,0.072,0.333332,1,0
2,9544,8,7,1,4,9,1,0.036,0.266665,0.875,0.125
2,9545,6,6,0,7,10,1,0.042,0.199999,1,0
2,9546,29,28,1,4,10,1,0.142,0.966662,0.965517,0.0344828
2,9547,15,10,5,5,10,1,0.085,0.499998,0.666667,0.333333
2,9548,10,8,2,5,9,2,0.056,0.333332,0.8,0.2
2,9549,8,7,1,7,10,3,0.056,0.266665,0.875,0.125
2,9550,6,5,1,4,8,1,0.028,0.199999,0.833333,0.166667
2,9551,29,24,5,5,10,1,0.15,0.966662,0.827586,0.172414
2,9552,15,13,2,5,10,1,0.088,0.499998,0.866667,0.133333
2,9553,10,9,1,7,10,1,0.071,0.333332,0.9,0.1
2,9554,8,7,1,6,10,1,0.053,0.266665,0.875,0.125
2,9555,6,6,0,5,10,1,0.033,0.199999,1,0
2,9556,29,27,2,4,9,1,0.131,0.966662,0.931034,0.0689655
2,9557,15,13,2,4,10,1,0.069,0.499998,0.866667,0.133333
2,9558,10,8,2,5,10,1,0.058,0.333332,0.8,0.2
2,9559,8,7,1,5,10,2,0.047,0.266665,0.875,0.125
2,9560,6,5,1,5,10,1,0.035,0.199999,0.833333,0.166667
2,9561,29,22,7,4,9,1,0.133,0.966662,0.758621,0.241379
2,9562,15,15,0,6,10,1,0.097,0.499998,1,0
2,9563,10,10,0,6,10,2,0.065,0.333332,1,0
2,9564,8,8,0,5,9,1,0.044,0.266665,1,0
2,9565,6,5,1,5,10,2,0.033,0.199999,0.833333,0.166667
2,9566,29,27,2,5,10,1,0.168,0.966662,0.931034,0.0689655
2,9567,15,14,1,4,9,1,0.064,0.499998,0.933333,0.0666667
2,9568,10,7,3,5,10,2,0.058,0.333332,0.7,0.3
2,9569,8,7,1,6,10,2,0.051,0.266665,0.875,0.125
2,9570,6,4,2,4,7,2,0.024,0.199999,0.666667,0.333333
2,9571,29,28,1,5,10,1,0.15,0.966662,0.965517,0.0344828
2,9572,15,13,2,5,10,1,0.089,0.499998,0.866667,0.133333
2,9573,10,10,0,4,9,1,0.044,0.333332,1,0
2,9574,8,6,2,5,9,1,0.043,0.266665,0.75,0.25
2,9575,6,6,0,7,10,4,0.047,0.199999,1,0
2,9576,29,25,4,5,10,1,0.146,0.966662,0.862069,0.137931
2,9577,15,11,4,5,10,2,0.081,0.499998,0.733333,0.266667
2,9578,10,8,2,6,10,1,0.063,0.333332,0.8,0.2
2,9579,8,7,1,7,10,2,0.059,0.266665,0.875,0.125
2,9580,6,5,1,3,6,1,0.021,0.199999,0.833333,0.166667
2,9581,29,25,4,5,10,1,0.158,0.966662,0.862069,0.137931
2,9582,15,15,0,4,10,1,0.07,0.499998,1,0
2,9583,10,7,3,6,10,3,0.067,0.333332,0.7,0.3
2,9584,8,7,1,6,9,4,0.052,0.266665,0.875,0.125
2,9585,6,6,0,5,8,2,0.032,0.199999,1,0
2,9586,29,28,1,4,10,1,0.14,0.966662,0.965517,0.0344828
2,9587,15,13,2,4,10,1,0.072,0.499998,0.866667,0.133333
2,9588,10,9,1,7,10,4,0.076,0.333332,0.9,0.1
2,9589,8,8,0,4,10,1,0.039,0.266665,1,0
2,9590,6,5,1,5,10,1,0.034,0.199999,0.833333,0.166667
2,9591,29,26,3,5,10,1,0.17,0.966662,0.896552,0.103448
2,9592,15,15,0,7,10,2,0.105,0.499998,1,0
2,9593,10,9,1,6,10,1,0.068,0.333332,0.9,0.1
2,9594,8,8,0,5,10,1,0.04,0.266665,1,0
2,9595,6,6,0,6,9,4,0.04,0.199999,1,0
2,9596,29,26,3,5,10,1,0.151,0.966662,0.896552,0.103448
2,9597,15,14,1,7,10,1,0.111,0.499998,0.933333,0.0666667
2,9598,10,9,1,6,10,1,0.061,0.333332,0.9,0.1
2,9599,8,8,0,4,10,1,0.039,0.266665,1,0
2,9600,6,6,0,6,10,2,0.037,0.199999,1,0
2,9601,29,27,2,5,10,1,0.159,0.966662,0.931034,0.0689655
2,9602,15,14,1,5,10,1,0.086,0.499998,0.933333,0.0666667
2,9603,10,8,2,5,10,1,0.058,0.333332,0.8,0.2
2,9604,8,7,1,5,10,1,0.044,0.266665,0.875,0.125
2,9605,6,6,0,5,10,1,0.034,0.199999,1,0
2,9606,28,25,3,6,10,1,0.17,0.933329,0.892857,0.107143
2,9607,15,13,2,5,10,1,0.083,0.499998,0.866667,0.133333
2,9608,10,8,2,5,10,2,0.05,0.333332,0.8,0.2
2,9609,8,8,0,4,9,1,0.039,0.266665,1,0
2,9610,6,6,0,4,10,1,0.028,0.199999,1,0
2,9611,29,25,4,6,10,1,0.181,0.966662,0.862069,0.137931
2,9612,15,12,3,5,10,1,0.078,0.499998,0.8,0.2
2,9613,10,10,0,5,10,1,0.055,0.333332,1,0
2,9614,8,8,0,5,10,2,0.046,0.266665,1,0
2,9615,6,6,0,5,10,1,0.03,0.199999,1,0
2,9616,28,26,2,5,10,1,0.154,0.933329,0.928571,0.0714286
2,9617,15,15,0,6,10,1,0.09,0.499998,1,0
2,9618,10,10,0,3,10,1,0.038,0.333332,1,0
2,9619,8,8,0,5,9,1,0.041,0.266665,1,0
2,9620,6,6,0,6,10,4,0.037,0.199999,1,0
2,9621,27,27,0,5,10,1,0.16,0.899996,1,0
2,9622,15,13,2,5,9,1,0.083,0.499998,0.866667,0.133333
2,9623,10,9,1,6,10,1,0.06,0.333332,0.9,0.1
2,9624,8,7,1,6,9,1,0.054,0.266665,0.875,0.125
2,9625,6,6,0,4,7,2,0.027,0.199999,1,0
2,9626,28,24,4,5,10,1,0.163,0.933329,0.857143,0.142857
2,9627,15,15,0,6,10,2,0.094,0.499998,1,0
2,9628,10,9,1,6,10,2,0.063,0.333332,0.9,0.1
2,9629,8,7,1,5,10,2,0.042,0.266665,0.875,0.125
2,9630,6,5,1,6,9,3,0.036,0.199999,0.833333,0.166667
2,9631,29,28,1,5,10,1,0.167,0.966662,0.965517,0.0344828
2,9632,15,12,3,5,10,1,0.084,0.499998,0.8,0.2
2,9633,10,9,1,4,8,1,0.048,0.333332,0.9,0.1
2,9634,8,8,0,4,7,1,0.032,0.266665,1,0
2,9635,6,4,2,5,9,1,0.033,0.199999,0.666667,0.333333
2,9636,28,21,7,5,10,1,0.142,0.933329,0.75,0.25
2,9637,15,13,2,7,10,2,0.105,0.499998,0.866667,0.133333
2,9638,10,9,1,6,10,1,0.061,0.333332,0.9,0.1
2,9639,8,7,1,4,10,1,0.035,0.266665,0.875,0.125
2,9640,6,6,0,6,9,1,0.036,0.199999,1,0
2,9641,28,25,3,5,10,1,0.153,0.933329,0.892857,0.107143
2,9642,15,14,1,4,9,1,0.06,0.499998,0.933333,0.0666667
2,9643,10,8,2,6,10,3,0.067,0.333332,0.8,0.2
2,9644,8,7,1,7,10,4,0.062,0.266665,0.875,0.125
